  17 34 51 68 85 102 119 136 153 170 187 204 221 238 255 272 289

</NodeGroup>

<NodeGroup name = "z0">

  { 1 }

</NodeGroup>

<NodeGroup name = "loadx">

  { 1 }

</NodeGroup>

<NodeGroup name = "loady">

  { 17 }

</NodeGroup>

<NodeConstraints>


  u[x0] =  0.0;
  ry[x0] =  0.0;
  rz[x0] =  0.0;    
  v[y0] =  0.0;
  rx[y0] =  0.0;
  rz[y0] =  0.0;
  w[z0] =  0.0;

</NodeConstraints>

<ExternalForces>
  u[1]  =  0.5;
  v[17] = -0.5;
</ExternalForces>
